Date,Market_Closing_Price,Market_Return
2024-02-05,4942.82,-0.0031863704014424288
2024-02-06,4954.24,0.002310421985829869
2024-02-07,4995.05,0.008237388580286886
2024-02-08,4997.92,0.0005745688231348911
2024-02-09,5026.62,0.005742388833754886
2024-02-12,5021.83,-0.0009529266186821816
2024-02-13,4953.16,-0.013674298014867081
2024-02-14,5000.63,0.009583780859087954
2024-02-15,5029.72,0.005817267024355033
2024-02-16,5005.56,-0.004803448303285274
2024-02-20,4975.52,-0.00600132652490426
2024-02-21,4981.81,0.0012641894716531876
2024-02-22,5087.02,0.02111883030464834
2024-02-23,5088.79,0.0003479443760785461
2024-02-26,5069.54,-0.0037828246007400868
2024-02-27,5078.17,0.0017023240767406467
2024-02-28,5069.77,-0.001654139187935777
2024-02-29,5096.28,0.0052290340587441975
2024-03-01,5137.07,0.008003877337979803
2024-03-04,5130.94,-0.0011932872240402181
2024-03-05,5078.64,-0.01019306403894793
2024-03-06,5104.77,0.0051450782099145
2024-03-07,5157.35,0.010300170232939054
2024-03-08,5123.68,-0.006528546637323496
2024-03-11,5117.93,-0.0011222402648096708
2024-03-12,5175.28,0.01120570230542417
2024-03-13,5165.3,-0.0019283980770121723
2024-03-14,5150.47,-0.002871082028149341
2024-03-15,5117.1,-0.006479020361248589
2024-03-18,5149.43,0.006318031697641224
2024-03-19,5178.52,0.005649168937144511
2024-03-20,5224.63,0.008904088426809231
2024-03-21,5241.54,0.0032365928304971536
2024-03-22,5234.17,-0.0014060753137437043
2024-03-25,5218.18,-0.00305492561380305
2024-03-26,5203.57,-0.0027998267595216175
2024-03-27,5248.48,0.008630613213620686
2024-03-28,5254.34,0.0011165137335000797
2024-04-01,5243.78,-0.0020097671639064396
2024-04-02,5205.8,-0.007242866786936086
2024-04-03,5211.48,0.0010910907065195818
2024-04-04,5147.2,-0.012334308104415603
2024-04-05,5204.35,0.011103124028598144
2024-04-08,5202.38,-0.00037852949936112434
2024-04-09,5209.92,0.0014493366497640991
2024-04-10,5160.65,-0.009456959032000611
2024-04-11,5199.05,0.007440923139527156
2024-04-12,5123.4,-0.014550735230474898
2024-04-15,5061.81,-0.012021313971190883
2024-04-16,5051.4,-0.0020565766000700814
2024-04-17,5022.22,-0.005776616383576738
2024-04-18,5011.11,-0.002212169120428875
2024-04-19,4967.24,-0.008754547395686818
2024-04-22,5010.59,0.008727180486547859
2024-04-23,5070.56,0.011968650398456182
2024-04-24,5071.62,0.00020904988798076118
2024-04-25,5048.41,-0.004576446973550863
2024-04-26,5099.95,0.010209154961661193
2024-04-29,5116.16,0.00317846253394638
2024-04-30,5035.7,-0.015726638729046782
2024-05-01,5018.4,-0.00343547073892414
2024-05-02,5064.19,0.009124422126574272
2024-05-03,5127.8,0.012560745153716635
2024-05-06,5180.73,0.010322165451070564
2024-05-07,5187.71,0.0013473004769599672
2024-05-08,5187.66,-9.638164045422393e-06
2024-05-09,5214.07,0.005090927315976712
2024-05-10,5222.69,0.001653219078378232
2024-05-13,5221.41,-0.00024508442967130506
2024-05-14,5246.69,0.004841604087784779
2024-05-15,5308.14,0.011712146134039036
2024-05-16,5297.09,-0.0020817084703870226
2024-05-17,5303.26,0.001164790479300848
2024-05-20,5308.12,0.0009164174488898169
2024-05-21,5321.42,0.0025055952013142146
2024-05-22,5307.02,-0.002706044627185933
2024-05-23,5267.85,-0.007380789972527002
2024-05-24,5304.71,0.006997162030050186
2024-05-28,5306.03,0.00024883546885678953
2024-05-29,5266.96,-0.007363320599393486
2024-05-30,5235.47,-0.0059787809286571125
2024-05-31,5277.5,0.008027932544738103
2024-06-03,5283.41,0.0011198484130743314
2024-06-04,5291.35,0.0015028173092757058
2024-06-05,5354.04,0.011847638126375903
2024-06-06,5352.95,-0.00020358458285707481
2024-06-07,5346.98,-0.0011152728869128214
2024-06-10,5360.78,0.00258089613202217
2024-06-11,5375.31,0.0027104264677901835
2024-06-12,5421.02,0.008503695600811767
2024-06-13,5433.75,0.002348266562381074
2024-06-14,5431.61,-0.00039383482861754526
2024-06-17,5473.24,0.007664394166738697
2024-06-18,5487.02,0.0025177043213893135
2024-06-20,5473.16,-0.002525961268593946
2024-06-21,5464.61,-0.0015621688384772625
2024-06-24,5447.88,-0.0030615176563376645
2024-06-25,5469.29,0.003929969088893204
2024-06-26,5477.91,0.001576072945482787
2024-06-27,5482.88,0.0009072803313672217
2024-06-28,5460.49,-0.004083620287148371
2024-07-01,5475.1,0.0026755840593062352
2024-07-02,5509.02,0.006195320633413104
2024-07-03,5537.01,0.005080758465207946
2024-07-05,5567.2,0.005452401205704893
2024-07-08,5572.86,0.0010166690616466578
2024-07-09,5576.97,0.0007375028261971117
2024-07-10,5633.92,0.010211638219319807
2024-07-11,5584.55,-0.008762992729751229
2024-07-12,5615.34,0.005513425432666974
2024-07-15,5631.21,0.002826186838196687
2024-07-16,5667.21,0.0063929421918202944
2024-07-17,5588.28,-0.013927488129079402
2024-07-18,5544.58,-0.007819937440500468
2024-07-19,5504.99,-0.007140306389302742
2024-07-22,5564.4,0.010792026870166893
2024-07-23,5555.75,-0.0015545251958880568
2024-07-24,5427.12,-0.023152589659361955
2024-07-25,5399.23,-0.005139005586756951
2024-07-26,5459.09,0.011086766075903531
2024-07-29,5463.55,0.0008169859811799629
2024-07-30,5436.45,-0.0049601449606940795
2024-07-31,5522.29,0.0157897157152187
2024-08-01,5446.69,-0.01368997281924711
2024-08-02,5346.55,-0.01838547815278624
2024-08-05,5186.34,-0.029965117692717702
2024-08-06,5240.04,0.010354122560418233
2024-08-07,5199.51,-0.0077346737811161415
2024-08-08,5319.3,0.023038709416848935
2024-08-09,5344.15,0.004671667324647855
2024-08-12,5344.38,4.303771413605162e-05
2024-08-13,5434.44,0.016851346648254717
2024-08-14,5455.2,0.0038200808178947554
2024-08-15,5543.21,0.0161332306789852
2024-08-16,5554.26,0.001993429799700852
2024-08-19,5608.24,0.009718666393002673
2024-08-20,5597.11,-0.001984579832532196
2024-08-21,5620.84,0.004239687981833606
2024-08-22,5570.65,-0.008929270358167152
2024-08-23,5634.6,0.011479809357974435
2024-08-26,5616.85,-0.0031501792496362313
2024-08-27,5625.79,0.001591639442035886
2024-08-28,5592.19,-0.005972494529657202
2024-08-29,5591.95,-4.291699674008331e-05
2024-08-30,5648.39,0.010093080231404095
2024-09-03,5528.92,-0.02115115988803895
2024-09-04,5520.08,-0.0015988656012385638
2024-09-05,5503.42,-0.003018072201852129
2024-09-06,5408.43,-0.01726017639940247
2024-09-09,5471.06,0.011580070371623563
2024-09-10,5495.53,0.004472625048893564
2024-09-11,5554.14,0.010665031398245484
2024-09-12,5595.75,0.007491708887424453
2024-09-13,5626.01,0.005407675467989037
2024-09-16,5633.08,0.0012566632480210949
2024-09-17,5634.57,0.0002645089364965436
2024-09-18,5618.25,-0.0028964055819697965
2024-09-19,5713.65,0.016980376451741996
2024-09-20,5702.54,-0.0019444663218782798
2024-09-23,5718.58,0.0028127816727283594
2024-09-24,5732.94,0.0025111128986565756
2024-09-25,5722.27,-0.001861174196834292
2024-09-26,5745.36,0.004035111939841851
2024-09-27,5738.16,-0.0012531851789965298
2024-09-30,5762.49,0.004240035133213471
2024-10-01,5708.74,-0.009327564993605209
2024-10-02,5709.55,0.00014188770201495338
2024-10-03,5699.95,-0.0016813934548257636
2024-10-04,5751.06,0.00896674532232744
2024-10-07,5695.93,-0.009586058917834261
2024-10-08,5751.14,0.00969288597296658
2024-10-09,5792.05,0.007113372305316723
2024-10-10,5780.04,-0.0020735318237929956
2024-10-11,5815.04,0.006055321416460702
2024-10-14,5859.86,0.007707599603786086
2024-10-15,5815.25,-0.007612809862351577
2024-10-16,5842.48,0.004682515798976716
2024-10-17,5841.48,-0.00017116019224716617
2024-10-18,5864.68,0.003971596239309427
2024-10-21,5853.97,-0.0018261865950059963
2024-10-22,5851.19,-0.00047489139848699846
2024-10-23,5797.43,-0.00918787460328574
2024-10-24,5809.87,0.002145778388009889
2024-10-25,5808.11,-0.0003029327678588656
2024-10-28,5823.51,0.002651464934376291
2024-10-29,5832.91,0.0016141467946306776
2024-10-30,5813.66,-0.0033002395030953258
2024-10-31,5705.44,-0.018614779674077986
2024-11-01,5728.81,0.004096090748478831
2024-11-04,5712.68,-0.0028155934653095738
2024-11-05,5782.77,0.012269197644538155
2024-11-06,5929.03,0.025292377182561276
2024-11-07,5973.09,0.0074312324275640496
2024-11-08,5995.53,0.0037568494698723143
2024-11-11,6001.34,0.0009690552795167395
2024-11-12,5984.0,-0.0028893547107813333
2024-11-13,5985.39,0.00023228609625669527
2024-11-14,5949.16,-0.006053072565029294
2024-11-15,5870.63,-0.013200182882961542
2024-11-18,5893.61,0.00391440100977225
2024-11-19,5916.97,0.003963614830299278
2024-11-20,5917.12,2.5350813000590833e-05
2024-11-21,5948.7,0.005337055865015428
2024-11-22,5969.33,0.0034679846016776317
2024-11-25,5987.38,0.0030237899395744172
2024-11-26,6021.64,0.005722035347681231
2024-11-27,5998.73,-0.0038046113683316563
2024-11-29,6032.39,0.0056111877013969025
2024-12-02,6047.14,0.0024451336866482265
2024-12-03,6049.87,0.00045145308360639014
2024-12-04,6086.48,0.006051369698852893
2024-12-05,6075.1,-0.0018697178007648363
2024-12-06,6090.28,0.0024987243008345317
2024-12-09,6052.84,-0.006147500607525336
2024-12-10,6034.9,-0.0029638979388189046
2024-12-11,6084.18,0.008165835390810283
2024-12-12,6051.25,-0.005412397397841717
2024-12-13,6051.08,-2.8093369138670887e-05
2024-12-16,6074.07,0.003799321773964248
2024-12-17,6050.6,-0.0038639660063185532
2024-12-18,5872.17,-0.029489637391333146
2024-12-19,5867.07,-0.0008685034663507007
2024-12-20,5930.84,0.010869139110322612
2024-12-23,5974.08,0.007290704183555707
2024-12-24,6040.05,0.011042704483368304
2024-12-26,6037.58,-0.00040893701211086597
2024-12-27,5970.85,-0.011052441541147262
2024-12-30,5906.95,-0.010701993853471592
2024-12-31,5881.62,-0.004288169021237631
